Protein Id	Gene Symbol	Description	Number of peptides	pex19_1	pex19_2	pex19msp1_1	pex19msp1_2	pex3_1	pex3_2	pex3_3	pex3msp1_1	pex3msp1_2	pex3msp1_3 
YMR226C	YMR226C	"NADP(+)-dependent dehydrogenase; acts on serine, L-allo-threonine, and other 3-hydroxy acids; green fluorescent protein fusion protein localizes to the cytoplasm and nucleus; may interact with ribosomes, based on co-purification experiments"	9	12.066	3.66885	8.51226	5.08209	11.1901	10.5623	12.7848	12.2311	13.4676	10.435
YMR228W	MTF1	"Mitochondrial RNA polymerase specificity factor with structural similarity to S-adenosylmethionine-dependent methyltransferases and functional similarity to bacterial sigma-factors, interacts with mitochondrial core polymerase Rpo41p"	6	9.40333	14.0952	11.4643	14.1719	6.93163	9.28512	9.26571	8.80922	8.29553	8.27801
YMR229C	RRP5	RNA binding protein with preference for single stranded tracts of U's involved in synthesis of both 18S and 5.8S rRNAs; component of both the ribosomal small subunit (SSU) processosome and the 90S preribosome	27	10.9285	5.93379	10.7455	6.19415	12.2074	11.108	9.10451	12.4623	13.5618	7.75401
YMR230W	RPS10B	Protein component of the small (40S) ribosomal subunit; nearly identical to Rps10Ap and has similarity to rat ribosomal protein S10	5	11.9315	4.49261	9.83844	6.71117	18.5587	10.4226	8.87227	12.4509	9.99762	6.72423
YMR231W	PEP5	Component of CORVET tethering complex; peripheral vacuolar membrane protein required for protein trafficking and vacuole biogenesis; interacts with Pep7p	8	10.7891	5.63154	9.8311	6.69627	10.5743	11.3862	10.7777	11.6771	12.8663	9.77027
YMR234W	RNH1	Ribonuclease H1; able to bind double-stranded RNAs and RNA-DNA hybrids; associates with RNAse polymerase I; the homolog of mammalian RNAse HII (the S. cerevisiae homolog of mammalian RNAse HI is RNH201)	2	10.4171	9.90896	9.73955	9.03773	10.3267	10.1104	8.11122	11.8471	10.4467	10.0545
YMR235C	RNA1	"GTPase activating protein (GAP) for Gsp1p, involved in nuclear transport"	4	13.0335	4.39073	7.21795	5.2716	12.6532	11.048	11.5001	11.876	11.0007	12.0082
YMR236W	TAF9	"Subunit (17 kDa) of TFIID and SAGA complexes, involved in RNA polymerase II transcription initiation and in chromatin modification, similar to histone H3"	2	7.51471	5.67309	9.08899	7.58783	13.0741	7.25922	7.83472	16.3556	11.0248	14.5868
YMR237W	BCH1	"Member of the ChAPs family (Chs5p-Arf1p-binding proteins: Bch1p, Bch2p, Bud7p, Chs6p), that forms the exomer complex with Chs5p to mediate export of specific cargo proteins from the Golgi to the plasma membrane; may interact with ribosomes"	1	6.98498	10.9301	9.30075	12.9877	6.77875	18.2159	6.71527	7.11024	14.3643	6.61195
YMR239C	RNT1	RNAase III; involved in rDNA transcription and rRNA processing; also cleaves a stem-loop structure at the 3' end of U2 snRNA to ensure formation of the correct U2 3' end; involved in polyadenylation-independent transcription termination	2	11.3357	5.12777	8.38696	5.11376	11.9474	12.6908	10.1419	12.1852	10.982	12.0886
YMR240C	CUS1	"Protein required for assembly of U2 snRNP into the spliceosome, forms a complex with Hsh49p and Hsh155p"	1	15.2667	2.93114	6.12879	3.81113	20.6891	7.8386	8.98094	15.5058	8.61254	10.2352
YMR241W	YHM2	"Carrier protein that exports citrate from and imports oxoglutarate into the mitochondrion, causing net export of NADPH reducing equivalents; also associates with mt nucleoids and has a role in replication and segregation of the mt genome"	17	9.35776	13.0725	10.0694	11.5566	8.00974	8.93459	9.96116	9.67754	7.50844	11.8523
YMR242C	RPL20A	"Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl20Bp and has similarity to rat L18a ribosomal protein"	20	14.2725	3.93603	10.9224	5.47892	11.4586	8.97074	12.1566	12.6107	9.86484	10.3287
YMR243C	ZRC1	"Vacuolar membrane zinc transporter, transports zinc from the cytosol into the vacuole for storage; also has a role in resistance to zinc shock resulting from a sudden influx of zinc into the cytoplasm"	2	15.2823	2.64382	8.67612	4.23225	11.6229	8.94729	13.0595	13.5861	8.59912	13.3506
YMR244C-A	YMR244C-A	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and nucleus and is induced in response to the DNA-damaging agent MMS; YMR244C-A is not an essential gene	15	9.35937	10.6881	8.86752	13.6014	15.5138	9.31869	5.59353	9.49592	10.2043	7.3574
YMR246W	FAA4	"Long chain fatty acyl-CoA synthetase, activates imported fatty acids with a preference for C12:0-C16:0 chain lengths; functions in long chain fatty acid import; important for survival during stationary phase; localized to lipid particles"	18	9.92357	6.39134	9.67907	8.09454	9.89831	13.2576	9.19256	10.7035	13.3624	9.49714
YMR247C	RKR1	"RING domain E3 ubiquitin ligase; involved in the ubiquitin-mediated degradation of non-stop proteins; functional connections to chromatin modification; nuclear protein that also co-localizes with ribosomes; homolog of mouse Listerin, whose mutation has been reported to cause neurodegeneration in mice"	6	11.9917	6.68688	11.3262	5.46497	9.73564	10.1184	11.2278	13.4489	9.45106	10.5484
YMR250W	GAD1	"Glutamate decarboxylase, converts glutamate into gamma-aminobutyric acid (GABA) during glutamate catabolism; involved in response to oxidative stress"	7	11.4608	2.68055	10.4447	5.10984	10.2766	11.5084	12.8316	11.5023	14.0633	10.122
YMR253C	YMR253C	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern; YMR253C is not an essential gene	1	11.4538	4.54101	9.07636	6.85118	10.7865	13.8009	9.84099	11.2242	12.9351	9.48997
YMR256C	COX7	"Subunit VII of cytochrome c oxidase, which is the terminal member of the mitochondrial inner membrane electron transport chain"	4	7.68315	12.0801	8.00792	13.1982	7.21456	9.75521	9.95772	11.469	7.75116	12.883
YMR257C	PET111	Mitochondrial translational activator specific for the COX2 mRNA; located in the mitochondrial inner membrane	6	8.91397	15.6723	11.4376	14.1719	7.41355	9.54146	8.19838	8.87483	8.09228	7.68367
YMR258C	ROY1	GTPase inhibitor with similarity to F-box proteins; inhibits Ypt52p GTPase activity by preventing Ypt52p from binding GTP; involved in regulating intracellular trafficking; physically interacts with Skp1p	2	12.8707	3.33635	13.019	5.09223	8.83068	10.6238	13.3559	11.3902	11.4232	10.0579
YMR261C	TPS3	"Regulatory subunit of trehalose-6-phosphate synthase/phosphatase complex, which synthesizes the storage carbohydrate trehalose; expression is induced by stress conditions and repressed by the Ras-cAMP pathway"	3	11.7278	6.56585	10.0394	6.92766	10.4726	8.74383	12.7183	10.4467	10.4041	11.9538
YMR264W	CUE1	Endoplasmic reticulum membrane protein that recruits the ubiquitin-conjugating enzyme Ubc7p to the ER where it functions in protein degradation; contains a CUE domain that binds ubiquitin to facilitate intramolecular monoubiquitination	6	10.3651	7.90685	9.92756	9.58758	11.3953	11.7925	7.22124	10.5936	13.235	7.97517
YMR265C	YMR265C	Putative protein of unknown function	3	9.55254	8.22351	9.29754	6.81494	9.38999	12.6405	9.45068	11.5372	12.8189	10.2741
YMR266W	RSN1	Membrane protein of unknown function; overexpression suppresses NaCl sensitivity of sro7 mutant cells by restoring sodium pump (Ena1p) localization to the plasma membrane	20	10.2229	9.26102	10.147	7.96855	10.8792	9.66311	9.63495	10.7944	10.9032	10.5256
YMR267W	PPA2	"Mitochondrial inorganic pyrophosphatase, required for mitochondrial function and possibly involved in energy generation from inorganic pyrophosphate"	12	8.40529	15.3925	11.8382	13.9555	8.01554	8.36212	9.35741	7.79463	8.9081	7.9708
YMR271C	URA10	"Minor orotate phosphoribosyltransferase (OPRTase) isozyme that catalyzes the fifth enzymatic step in the de novo biosynthesis of pyrimidines, converting orotate into orotidine-5'-phosphate; major OPRTase encoded by URA5"	1	9.73494	8.48805	4.56434	5.47561	8.88967	23.9764	8.78057	7.82309	13.914	8.35329
YMR272C	SCS7	"Sphingolipid alpha-hydroxylase, functions in the alpha-hydroxylation of sphingolipid-associated very long chain fatty acids, has both cytochrome b5-like and hydroxylase/desaturase domains, not essential for growth"	5	10.3514	8.11938	11.0985	8.92462	11.3171	10.1974	8.0661	10.4022	14.0501	7.47327
YMR275C	BUL1	"Ubiquitin-binding component of the Rsp5p E3-ubiquitin ligase complex, functional homolog of Bul2p, disruption causes temperature-sensitive growth, overexpression causes missorting of amino acid permeases"	1	12.1257	4.02961	6.84629	5.47085	17.2252	8.19725	11.2465	13.9264	8.1122	12.82
YMR278W	PGM3	"Phosphoglucomutase, catalyzes interconversion of glucose-1-phosphate and glucose-6-phospate; transcription induced in response to stress; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; non-essential"	4	10.0415	8.00832	7.94734	7.2197	9.78494	11.547	12.3163	9.70169	10.6222	12.811
YMR280C	CAT8	"Zinc cluster transcriptional activator necessary for derepression of a variety of genes under non-fermentative growth conditions, active after diauxic shift, binds carbon source responsive elements"	3	10.889	3.95798	10.9914	7.72176	11.1342	11.4634	9.99019	12.7669	10.2852	10.8
YMR281W	GPI12	"ER membrane protein involved in the second step of glycosylphosphatidylinositol (GPI) anchor assembly, the de-N-acetylation of the N-acetylglucosaminylphosphatidylinositol intermediate; functional homolog of human PIG-Lp"	3	11.378	6.26021	10.3746	6.85942	10.8766	10.447	11.1667	11.8741	11.0103	9.75308
YMR282C	AEP2	"Mitochondrial protein, likely involved in translation of the mitochondrial OLI1 mRNA; exhibits genetic interaction with the OLI1 mRNA 5'-untranslated leader"	20	9.23209	13.4544	11.318	12.9113	8.08244	8.87389	9.73782	8.91442	7.83587	9.63981
YMR285C	NGL2	Protein involved in 5.8S rRNA processing; Ccr4p-like RNase required for correct 3'-end formation of 5.8S rRNA at site E; similar to Ngl1p and Ngl3p	2	12.3779	4.81293	10.7948	9.47788	10.1529	8.81738	13.0436	12.4724	7.83227	10.218
YMR286W	MRPL33	Mitochondrial ribosomal protein of the large subunit	10	10.4968	13.3456	9.68893	11.109	9.55355	7.54983	9.79248	9.4672	7.86013	11.1364
YMR287C	DSS1	"3'-5' exoribonuclease, component of the mitochondrial degradosome along with the ATP-dependent RNA helicase Suv3p; the degradosome associates with the ribosome and mediates turnover of aberrant or unprocessed RNAs"	16	8.94704	14.1494	10.7291	13.1963	7.91647	9.53269	8.81021	9.23308	8.07347	9.41223
YMR288W	HSH155	U2-snRNP associated splicing factor that forms extensive associations with the branch site-3' splice site-3' exon region upon prespliceosome formation; similarity to the mammalian U2 snRNP-associated splicing factor SAP155	2	15.8366	3.02704	7.54552	4.63139	14.379	9.17861	9.65369	17.295	9.00959	9.44358
YMR289W	ABZ2	"Aminodeoxychorismate lyase (4-amino-4-deoxychorismate lyase), catalyzes the third step in para-aminobenzoic acid biosynthesis; involved in folic acid biosynthesis"	1	11.5356	5.40553	7.35948	4.89874	9.21972	15.1917	11.4225	10.8816	10.9561	13.129
YMR290C	HAS1	ATP-dependent RNA helicase; localizes to both the nuclear periphery and nucleolus; highly enriched in nuclear pore complex fractions; constituent of 66S pre-ribosomal particles	7	11.9691	6.44265	10.3671	6.97926	11.3852	10.7859	10.5792	11.1803	11.9276	8.38374
YMR293C	HER2	Subunit of the trimeric GatFAB AmidoTransferase(AdT) complex; involved in the formation of Q-tRNAQ; required for remodeling of ER caused by Hmg2p overexpression; similar to bacterial GatA glutamyl-tRNA amidotransferase	17	9.85674	14.0626	11.409	13.2917	7.93945	8.70387	8.48838	8.86093	8.15185	9.23549
YMR296C	LCB1	"Component of serine palmitoyltransferase, responsible along with Lcb2p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine"	21	12.0147	7.39764	9.44936	7.16308	10.4813	10.1683	10.8767	10.8511	10.5918	11.0059
YMR297W	PRC1	"Vacuolar carboxypeptidase Y (proteinase C; CPY), broad-specificity C-terminal exopeptidase involved in non-specific protein degradation in the vacuole; member of the serine carboxypeptidase family"	6	9.32013	7.09783	10.9164	8.13269	11.0707	8.9307	10.4191	10.6495	10.5293	12.9337
YMR298W	LIP1	"Ceramide synthase subunit; single-span ER membrane protein associated with Lag1p and Lac1p and required for ceramide synthase activity, null mutant grows extremely slowly and is defective in ceramide synthesis"	2	13.0706	6.96077	9.24184	6.97718	10.9144	9.90179	10.5604	10.3885	9.88131	12.1033
YMR300C	ADE4	"Phosphoribosylpyrophosphate amidotransferase (PRPPAT; amidophosphoribosyltransferase), catalyzes first step of the 'de novo' purine nucleotide biosynthetic pathway"	2	13.179	6.35073	7.46833	6.2016	11.5197	8.0686	12.6437	11.5463	9.39103	13.631
YMR301C	ATM1	"Mitochondrial inner membrane ATP-binding cassette (ABC) transporter, exports mitochondrially synthesized precursors of iron-sulfur (Fe/S) clusters to the cytosol"	22	9.76663	12.495	11.9246	11.7204	8.22648	8.79153	9.60689	9.59181	7.69247	10.1843
YMR302C	YME2	Integral inner mitochondrial membrane protein with a role in maintaining mitochondrial nucleoid structure and number; mutants exhibit an increased rate of mitochondrial DNA escape; shows some sequence similarity to exonucleases	59	9.3444	11.9271	11.4882	11.4312	8.90072	8.5501	10.1574	9.21911	8.16438	10.8174
YMR303C	ADH2	"Glucose-repressible alcohol dehydrogenase II, catalyzes the conversion of ethanol to acetaldehyde; involved in the production of certain carboxylate esters; regulated by ADR1"	47	12.0802	2.79501	7.69671	4.43834	9.90764	10.1272	14.6476	12.7724	11.1257	14.4092
YMR304W	UBP15	"Ubiquitin-specific protease involved in protein deubiquitination; catalytic activity regulated by an N-terminal TRAF-like domain and and C-terminal sequences; physically interacts with anaphase-promoting complex/cyclosome (APC/C) activator, Cdh1p"	4	11.7115	7.22661	8.36056	7.11159	9.86335	14.1188	10.9418	8.81423	11.8706	9.98091
YMR307W	GAS1	"Beta-1,3-glucanosyltransferase, required for cell wall assembly and also has a role in transcriptional silencing; localizes to the cell surface via a glycosylphosphatidylinositol (GPI) anchor; also found at the nuclear periphery"	6	7.79727	9.34188	7.96832	9.80381	13.3311	9.12745	3.89282	11.9048	18.921	7.91159
YMR308C	PSE1	"Karyopherin/importin that interacts with the nuclear pore complex; acts as the nuclear import receptor for specific proteins, including Pdr1p, Yap1p, Ste12p, and Aft1p"	4	10.259	7.95274	9.34991	7.87014	11.39	11.9282	11.2401	10.365	11.0136	8.63129
YMR309C	NIP1	"eIF3c subunit of the eukaryotic translation initiation factor 3 (eIF3), involved in the assembly of preinitiation complex and start codon selection"	15	11.5867	6.11858	8.92306	6.17989	9.87545	11.4859	12.7896	11.2511	11.494	10.2956
YMR310C	YMR310C	Putative protein of unknown function; predicted to be involved in ribosome biogenesis; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; YMR310C is not an essential gene	1	9.6424	4.4216	12.1174	6.1739	10.2046	12.4744	8.38939	13.1993	17.9404	5.43665
YMR311C	GLC8	"Regulatory subunit of protein phosphatase 1 (Glc7p), involved in glycogen metabolism and chromosome segregation; proposed to regulate Glc7p activity via conformational alteration; ortholog of the mammalian protein phosphatase inhibitor 2"	2	11.117	3.75061	7.57983	4.96018	11.5865	9.17758	13.1724	12.4042	10.9637	15.288
YMR312W	ELP6	"Subunit of Elongator complex, which is required for modification of wobble nucleosides in tRNA; required for Elongator structural integrity"	1	11.4869	4.80452	9.40607	6.36753	11.9956	10.9154	9.98595	12.9734	11.2541	10.8105
YMR313C	TGL3	Bifunctional enzyme with triacylglycerol lipase and lysophosphatidylethanolamine acyltransferase activity; responsible for all the triacylglycerol lipase activity of the lipid particle; required with Tgl4p for timely bud formation	9	10.6096	6.7783	7.98475	7.79924	12.8789	12.0299	8.84703	10.4857	13.8062	8.78039
YMR314W	PRE5	Alpha 6 subunit of the 20S proteasome	8	11.227	4.25417	9.85725	6.16615	11.7037	8.45768	12.4529	12.3425	11.6301	11.9086
